sym,minute,avgMid,avgSpread,avgSpreadBps,quoteCount
JPM,06:05,195.7351,0.03522825,1.799816,3382
JPM,06:10,195.7707,0.03457227,1.765963,3529
JPM,06:15,195.7519,0.03483732,1.779685,3515
JPM,06:20,195.7577,0.03501194,1.788575,3536
JPM,06:25,195.7712,0.03521207,1.798624,3480
JPM,06:30,195.7551,0.03545952,1.811416,3486
JPM,06:35,195.7272,0.03496107,1.786256,3322
JPM,06:40,195.7461,0.0350293,1.789499,3415
JPM,06:45,195.736,0.03467186,1.771373,3498
JPM,06:50,195.7523,0.03521693,1.799019,3486
JPM,06:55,195.7507,0.03544465,1.81074,3494
JPM,07:00,195.7427,0.03504686,1.790451,3449
JPM,07:05,195.7437,0.03511329,1.793917,3460
JPM,07:10,195.7498,0.03516292,1.796307,3405
JPM,07:15,195.7698,0.03439781,1.757089,3496
JPM,07:20,195.7424,0.03567955,1.822808,3593
JPM,07:25,195.7478,0.03512063,1.794244,3560
JPM,07:30,195.7385,0.03521305,1.798991,3518
JPM,07:35,195.7456,0.0351064,1.793504,3629
JPM,07:40,195.7479,0.03494264,1.785093,3537
JPM,07:45,195.7648,0.03516256,1.796182,3484
JPM,07:50,195.7398,0.03487703,1.781866,3416
JPM,07:55,195.7534,0.03500754,1.78843,3509
JPM,08:00,195.7328,0.03439844,1.757447,3450
JPM,08:05,195.7411,0.03529381,1.803136,3423
JPM,08:10,195.762,0.03521064,1.798705,3519
JPM,08:15,195.7562,0.03481684,1.778516,3522
JPM,08:20,195.7488,0.03579332,1.828512,3334
JPM,08:25,195.7568,0.03505684,1.790902,3495
JPM,08:30,195.7542,0.03504193,1.790102,3424
JPM,08:35,195.763,0.03486824,1.781189,3625
JPM,08:40,195.7415,0.03522563,1.799561,3434
JPM,08:45,195.7638,0.03514971,1.795543,3379
JPM,08:50,195.7538,0.03464658,1.769978,3449
JPM,08:55,195.7342,0.03463389,1.769478,3556
JPM,09:00,195.7624,0.03502548,1.789157,3514
JPM,09:05,195.7519,0.03552775,1.814922,3471
JPM,09:10,195.746,0.0348265,1.77921,3418
JPM,09:15,195.7462,0.03516625,1.796523,3534
JPM,09:20,195.7438,0.0352823,1.80251,3469
JPM,09:25,195.7479,0.0351205,1.794183,3461
JPM,09:30,195.7481,0.03476848,1.776148,3409
JPM,09:35,195.7609,0.0350954,1.792844,3508
JPM,09:40,195.752,0.03520554,1.798549,3499
JPM,09:45,195.7549,0.03541269,1.809038,3446
JPM,09:50,195.7547,0.03495686,1.785732,3425
JPM,09:55,195.7506,0.03499774,1.787916,3456
JPM,10:00,195.7353,0.03487019,1.781525,3470
JPM,10:05,195.758,0.0350576,1.79083,3443
JPM,10:10,195.7521,0.03506703,1.791379,3489
JPM,10:15,195.7487,0.034856,1.780697,3448
JPM,10:20,195.746,0.03523138,1.799896,3463
JPM,10:25,195.7598,0.03545842,1.811336,3400
JPM,10:30,195.7535,0.0348868,1.782206,3506
JPM,10:35,195.7481,0.03514029,1.795161,3462
JPM,10:40,195.7432,0.0350256,1.789407,3418
JPM,10:45,195.752,0.0357148,1.824486,3349
JPM,10:50,195.7405,0.03497287,1.786698,3446
JPM,10:55,195.762,0.0347897,1.777094,3404
JPM,11:00,195.7473,0.03463329,1.769293,3462
JPM,11:05,195.7501,0.03509104,1.792649,3557
JPM,11:10,195.7833,0.03470269,1.772592,3510
JPM,11:15,195.7367,0.03506784,1.79157,3466
JPM,11:20,195.7694,0.03467098,1.771088,3487
JPM,11:25,195.7509,0.03518175,1.797238,3468
JPM,11:30,195.7501,0.03488061,1.781858,3376
JPM,11:35,195.7425,0.03485145,1.780486,3438
JPM,11:40,195.7469,0.03486015,1.780898,3438
JPM,11:45,195.7524,0.03472286,1.773852,3582
JPM,11:50,195.7373,0.03476725,1.776211,3550
JPM,11:55,195.7342,0.03487121,1.78157,3406
JPM,12:00,195.774,0.03531376,1.803799,3380
JPM,12:05,195.7289,0.03489508,1.782851,3574
JPM,12:10,195.7555,0.03527942,1.802227,3503
JPM,12:15,195.7687,0.03497307,1.78646,3600
JPM,12:20,195.7416,0.03546111,1.811649,3392
JPM,12:25,195.762,0.03504136,1.79008,3496
JPM,12:30,195.7419,0.03518673,1.797667,3449
JPM,12:35,195.7484,0.03469746,1.772586,3624
JPM,12:40,195.7402,0.03474962,1.775263,3401
JPM,12:45,195.7649,0.03488251,1.781918,3486
JPM,12:50,195.7467,0.03513049,1.794711,3371
JPM,12:55,195.7441,0.03506275,1.791275,3550
JPM,13:00,195.7517,0.03519132,1.797726,3463
JPM,13:05,195.7394,0.03504243,1.790291,3457
JPM,13:10,195.7524,0.03511612,1.793964,3533
JPM,13:15,195.7545,0.03516433,1.796308,3422
JPM,13:20,195.7581,0.03512186,1.794087,3503
JPM,13:25,195.7527,0.03550525,1.813729,3471
JPM,13:30,195.7357,0.03507132,1.791797,3476
JPM,13:35,195.7579,0.03486342,1.780953,3541
JPM,13:40,195.7562,0.03442614,1.758622,3491
JPM,13:45,195.7478,0.03496873,1.786403,3524
JPM,13:50,195.7441,0.03513708,1.79503,3574
JPM,13:55,195.7446,0.03478261,1.776911,3474
JPM,14:00,195.7482,0.03503496,1.789845,3401
JPM,14:05,195.7357,0.03513379,1.794934,3468
JPM,14:10,195.7639,0.03511713,1.793855,3439
JPM,14:15,195.7525,0.03572814,1.825147,3569
JPM,14:20,195.7398,0.0348358,1.7797,3581
JPM,14:25,195.7691,0.03464845,1.769905,3344
JPM,14:30,195.7553,0.03501231,1.788553,3599
JPM,14:35,195.7366,0.03514301,1.795464,3438
JPM,14:40,195.7472,0.03498971,1.787514,3497
JPM,14:45,195.751,0.03521369,1.798906,3426
JPM,14:50,195.7728,0.0350672,1.791238,3370
JPM,14:55,195.7522,0.03501484,1.788805,3544
JPM,15:00,195.7545,0.03495781,1.785822,3496
JPM,15:05,195.7371,0.03458275,1.766858,3529
JPM,15:10,195.7307,0.03515299,1.795898,3411
JPM,15:15,195.7517,0.03504026,1.790076,3490
JPM,15:20,195.744,0.03487586,1.781723,3350
JPM,15:25,195.7606,0.03518028,1.797151,3389
JPM,15:30,195.7478,0.03536256,1.806609,3446
JPM,15:35,195.7513,0.03476165,1.775804,3520
JPM,15:40,195.7479,0.03511322,1.793954,3491
JPM,15:45,195.7524,0.03485697,1.780703,3404
JPM,15:50,195.7686,0.03477855,1.776507,3494
JPM,15:55,195.7498,0.03534829,1.805794,3431
JPM,16:00,195.7538,0.03511131,1.793616,3479
JPM,16:05,195.7533,0.03518377,1.797313,3464
JPM,16:10,195.755,0.03482105,1.778826,3383
JPM,16:15,195.7383,0.03490423,1.783261,3498
JPM,16:20,195.7425,0.03495082,1.785567,3494
JPM,16:25,195.7525,0.03467058,1.771147,3536
JPM,16:30,195.7609,0.03510181,1.793139,3503
JPM,16:35,195.7552,0.03453379,1.764162,3430
JPM,16:40,195.7439,0.03499387,1.78775,3435
JPM,16:45,195.7575,0.03524768,1.800553,3474
JPM,16:50,195.7411,0.03502751,1.78957,3522
JPM,16:55,195.7455,0.03528435,1.802595,3545
JPM,17:00,195.7479,0.0350249,1.789376,3515
JPM,17:05,195.7562,0.03504436,1.790183,3452
JPM,17:10,195.7671,0.03531897,1.804159,3402
JPM,17:15,195.7569,0.03540243,1.808497,3500
JPM,17:20,195.7469,0.03448543,1.761785,3394
JPM,17:25,195.7405,0.03530253,1.803522,3515
JPM,17:30,195.7317,0.03525794,1.801299,3416
JPM,17:35,195.7372,0.03505661,1.790894,3514
JPM,17:40,195.7552,0.03510672,1.793444,3474
JPM,17:45,195.758,0.03482077,1.778769,3482
JPM,17:50,195.748,0.03526656,1.80162,3454
JPM,17:55,195.7505,0.03502939,1.789501,3275
JPM,18:00,195.7521,0.03486995,1.781385,3493
JPM,18:05,195.7457,0.03485333,1.780597,3459
JPM,18:10,195.7424,0.03503861,1.790028,3368
JPM,18:15,195.7496,0.03470888,1.773064,3497
JPM,18:20,195.7578,0.03530373,1.803435,3482
JPM,18:25,195.7446,0.03526194,1.801409,3531
JPM,18:30,195.7223,0.0353655,1.806864,3462
JPM,18:35,195.7507,0.03495947,1.785925,3468
JPM,18:40,195.7551,0.03517714,1.797027,3473
JPM,18:45,195.7505,0.03531108,1.803959,3527
JPM,18:50,195.7376,0.03517924,1.797351,3511
JPM,18:55,195.7512,0.03533419,1.805108,3385
JPM,19:00,195.7538,0.03493237,1.78452,3557
JPM,19:05,195.7601,0.0353904,1.807854,3510
JPM,19:10,195.7536,0.03507958,1.792116,3424
JPM,19:15,195.7643,0.03539179,1.807976,3413
JPM,19:20,195.7499,0.03476166,1.775888,3442
JPM,19:25,195.7376,0.03478979,1.777464,3402
JPM,19:30,195.7475,0.03496721,1.786347,3503
JPM,19:35,195.7625,0.0349631,1.786035,3547
JPM,19:40,195.7425,0.03506664,1.791516,3513
JPM,19:45,195.7505,0.03478846,1.777192,3496
JPM,19:50,195.7497,0.03496455,1.786274,3470
JPM,19:55,195.7498,0.03515371,1.79584,3508
JPM,20:00,195.7557,0.03488728,1.782259,3445
JPM,20:05,195.7494,0.03514838,1.795589,3488
JPM,20:10,195.7276,0.03503489,1.790006,3486
JPM,20:15,195.7332,0.03515949,1.796323,3460
JPM,20:20,195.7456,0.03461437,1.768346,3462
JPM,20:25,195.7369,0.03531838,1.804435,3447
JPM,20:30,195.7519,0.03519656,1.798046,3520
JPM,20:35,195.7454,0.03548376,1.812798,3509
JPM,20:40,195.7414,0.03510423,1.793485,3493
JPM,20:45,195.7536,0.03497476,1.786738,3506
JPM,20:50,195.7464,0.03538932,1.807951,3455
JPM,20:55,195.74,0.03491183,1.783604,3451
JPM,21:00,195.7557,0.03504829,1.790444,3499
JPM,21:05,195.7488,0.03496446,1.786163,3386
JPM,21:10,195.7493,0.03524986,1.800808,3460
JPM,21:15,195.7483,0.03524038,1.800374,3433
JPM,21:20,195.754,0.03517393,1.796861,3392
JPM,21:25,195.7463,0.03497289,1.786636,3478
JPM,21:30,195.7352,0.03549165,1.813272,3407
JPM,21:35,195.7685,0.03533916,1.805139,3378
JPM,21:40,195.7365,0.03493259,1.784629,3436
JPM,21:45,195.7482,0.03481645,1.778557,3476
JPM,21:50,195.7359,0.03505118,1.790814,3621
JPM,21:55,195.744,0.03519214,1.79789,3417
JPM,22:00,195.7539,0.03503495,1.789817,3388
JPM,22:05,195.7528,0.03509107,1.792648,3447
JPM,22:10,195.7427,0.03530573,1.803644,3449
JPM,22:15,195.7587,0.03500601,1.788243,3409
JPM,22:20,195.7532,0.03516334,1.796318,3436
JPM,22:25,195.763,0.03521391,1.798793,3472
JPM,22:30,195.7381,0.03504654,1.790561,3486
JPM,22:35,195.7471,0.03471088,1.773288,3341
JPM,22:40,195.7481,0.03508488,1.792331,3460
JPM,22:45,195.7537,0.03495802,1.785834,3520
JPM,22:50,195.7642,0.03537118,1.806857,3505
JPM,22:55,195.7468,0.03476066,1.775803,3495
JPM,23:00,195.7313,0.0350528,1.790889,3405
JPM,23:05,195.7451,0.03516139,1.796282,3428
JPM,23:10,195.7579,0.03455946,1.765439,3506
JPM,23:15,195.7509,0.03513613,1.794924,3448
JPM,23:20,195.753,0.0349048,1.78311,3459
JPM,23:25,195.7574,0.0350709,1.791555,3508
JPM,23:30,195.7627,0.0348503,1.780266,3463
JPM,23:35,195.7393,0.0351597,1.796295,3445
JPM,23:40,195.7459,0.03507086,1.791681,3472
JPM,23:45,195.7435,0.03504795,1.790522,3444
JPM,23:50,195.7524,0.03523718,1.800141,3423
JPM,23:55,195.7562,0.03489278,1.782431,3578
META,00:00,520.3405,0.03510922,0.6747485,3538
META,00:05,520.4057,0.03523808,0.6771344,3511
META,00:10,520.3977,0.03488784,0.6704324,3487
META,00:15,520.4276,0.03495395,0.6716398,3548
META,00:20,520.3784,0.03503459,0.6732627,3436
META,00:25,520.3981,0.03508346,0.6741548,3426
META,00:30,520.3831,0.03516743,0.6757953,3461
META,00:35,520.4097,0.03536135,0.6794802,3494
META,00:40,520.4052,0.03526562,0.6776495,3601
META,00:45,520.4474,0.03538478,0.6798947,3512
META,00:50,520.3949,0.03526849,0.677721,3483
META,00:55,520.3862,0.03496401,0.6718963,3411
META,01:00,520.4251,0.03516559,0.6757287,3477
META,01:05,520.3953,0.03489155,0.6705088,3422
META,01:10,520.3808,0.03486295,0.6699504,3500
META,01:15,520.4343,0.03517988,0.6759836,3504
META,01:20,520.3813,0.03524743,0.677352,3511
META,01:25,520.4343,0.03494581,0.6714776,3483
META,01:30,520.3935,0.03521777,0.6767678,3527
META,01:35,520.4148,0.0350376,0.6732456,3469
META,01:40,520.3927,0.03535837,0.6794402,3361
META,01:45,520.3698,0.03524754,0.6773748,3545
META,01:50,520.3344,0.03493365,0.6713776,3420
META,01:55,520.4215,0.03478755,0.668456,3485
META,02:00,520.4115,0.03477418,0.6682141,3472
META,02:05,520.4342,0.03480419,0.6687598,3594
META,02:10,520.43,0.03482197,0.6691026,3440
META,02:15,520.425,0.03513237,0.6750662,3486
META,02:20,520.3867,0.03494258,0.6714959,3493
META,02:25,520.4226,0.03507828,0.674029,3331
META,02:30,520.4214,0.03466082,0.6660192,3401
META,02:35,520.3991,0.03518566,0.676131,3547
META,02:40,520.378,0.0349234,0.6711094,3467
META,02:45,520.4094,0.03518964,0.6761962,3445
META,02:50,520.4485,0.03468511,0.6664603,3497
META,02:55,520.368,0.03499633,0.6725486,3544
META,03:00,520.4038,0.03459568,0.664802,3432
META,03:05,520.4397,0.03502133,0.6729358,3438
META,03:10,520.4391,0.03485534,0.6697354,3464
META,03:15,520.4067,0.03507843,0.6740765,3462
META,03:20,520.3949,0.03509895,0.674479,3487
META,03:25,520.4043,0.03516375,0.6757122,3360
META,03:30,520.4064,0.03469594,0.6667078,3424
META,03:35,520.388,0.03507741,0.674075,3550
META,03:40,520.4168,0.03479959,0.6686853,3510
META,03:45,520.433,0.03472496,0.6672446,3382
META,03:50,520.3946,0.03470194,0.6668376,3464
META,03:55,520.3925,0.03532792,0.6788991,3461
META,04:00,520.4072,0.03502519,0.6730333,3444
META,04:05,520.4082,0.03511,0.6746778,3355
META,04:10,520.4512,0.03502062,0.6728777,3530
META,04:15,520.4286,0.03477442,0.668179,3430
META,04:20,520.3878,0.03528517,0.6780602,3472
META,04:25,520.4154,0.034952,0.6716184,3502
META,04:30,520.4431,0.03505872,0.6736246,3455
META,04:35,520.4176,0.03498366,0.6722335,3503
META,04:40,520.4298,0.03478506,0.668419,3510
META,04:45,520.3964,0.03500426,0.6726424,3490
META,04:50,520.4295,0.03494789,0.6715274,3469
META,04:55,520.3769,0.03494385,0.6715266,3506
META,05:00,520.423,0.03533532,0.6789695,3361
META,05:05,520.4199,0.03493035,0.671205,3475
META,05:10,520.3489,0.03481748,0.669098,3534
META,05:15,520.3951,0.03487967,0.6702706,3537
META,05:20,520.3762,0.03456308,0.6641875,3481
META,05:25,520.4027,0.03501,0.6727386,3499
META,05:30,520.4226,0.0349447,0.6714729,3441
META,05:35,520.3508,0.03505324,0.6736685,3435
META,05:40,520.4421,0.03506744,0.6737933,3467
META,05:45,520.3922,0.03466111,0.666073,3386
META,05:50,520.36,0.03516038,0.6757078,3423
META,05:55,520.3877,0.0354196,0.6806302,3368
META,06:00,520.3944,0.03475437,0.6678654,3593
META,06:05,520.4194,0.03543785,0.6809554,3389
META,06:10,520.4244,0.03497916,0.6721357,3432
META,06:15,520.4174,0.03453484,0.6635956,3518
META,06:20,520.3726,0.03479368,0.6686424,3549
META,06:25,520.3876,0.03504971,0.673532,3479
META,06:30,520.4095,0.03489555,0.6705428,3521
META,06:35,520.3993,0.03570106,0.686029,3478
META,06:40,520.3739,0.03544886,0.6812278,3596
META,06:45,520.3814,0.03495387,0.6716976,3503
META,06:50,520.3922,0.03477059,0.6681772,3534
META,06:55,520.3929,0.03497385,0.6720709,3410
META,07:00,520.352,0.03535415,0.6794452,3430
META,07:05,520.4017,0.03529222,0.6781818,3467
META,07:10,520.382,0.03510676,0.6746496,3412
META,07:15,520.367,0.03541876,0.6806597,3370
META,07:20,520.3893,0.03487004,0.6700913,3467
META,07:25,520.4546,0.03477505,0.6681575,3440
META,07:30,520.3825,0.03469231,0.6667038,3492
META,07:35,520.3795,0.03499311,0.6724626,3498
META,07:40,520.3605,0.03497449,0.6721162,3466
META,07:45,520.4255,0.03510931,0.6746174,3470
META,07:50,520.3963,0.0346499,0.6658494,3373
META,07:55,520.3892,0.03517844,0.676002,3400
META,08:00,520.3502,0.03530448,0.6784792,3588
META,08:05,520.3788,0.03506752,0.6738931,3461
META,08:10,520.393,0.03524081,0.6771902,3510
META,08:15,520.4593,0.03514057,0.6752034,3547
META,08:20,520.389,0.03501074,0.6727955,3420
META,08:25,520.4318,0.03493589,0.6712771,3446
META,08:30,520.3859,0.03559462,0.683997,3554
META,08:35,520.4048,0.03503362,0.6731961,3517
META,08:40,520.4637,0.03527997,0.6778476,3455
META,08:45,520.4152,0.03523912,0.6771577,3554
META,08:50,520.391,0.03516779,0.6757946,3374
META,08:55,520.4238,0.03510694,0.67461,3520
META,09:00,520.4051,0.03465249,0.6658887,3517
META,09:05,520.3942,0.03472638,0.6673241,3406
META,09:10,520.4137,0.03482362,0.669162,3350
META,09:15,520.3998,0.035031,0.6731438,3363
META,09:20,520.3988,0.03446245,0.662248,3598
META,09:25,520.4113,0.03479673,0.6686305,3387
META,09:30,520.3866,0.03510845,0.6746527,3407
META,09:35,520.3797,0.03462275,0.6653442,3483
META,09:40,520.4157,0.03493196,0.6712551,3458
META,09:45,520.4154,0.03476733,0.6680746,3509
META,09:50,520.3944,0.03520646,0.6765271,3443
META,09:55,520.4312,0.03446705,0.662299,3492
META,10:00,520.3597,0.03482603,0.6692579,3476
META,10:05,520.4482,0.03481264,0.6689226,3499
META,10:10,520.442,0.03503802,0.6732434,3491
META,10:15,520.4155,0.03523161,0.6769938,3415
META,10:20,520.3522,0.03519922,0.6764722,3476
META,10:25,520.3854,0.03518183,0.6760563,3414
META,10:30,520.3561,0.03491593,0.6710188,3432
META,10:35,520.4115,0.03497331,0.6720506,3412
META,10:40,520.3886,0.03454214,0.6637708,3467
META,10:45,520.4103,0.0347938,0.6685812,3548
META,10:50,520.3714,0.03477333,0.6682385,3402
META,10:55,520.3832,0.0346882,0.666601,3448
META,11:00,520.397,0.03520067,0.6763995,3490
META,11:05,520.4089,0.0353108,0.678517,3629
META,11:10,520.3721,0.03495021,0.6716575,3495
META,11:15,520.404,0.03532285,0.6787555,3448
META,11:20,520.3815,0.03505187,0.6735915,3449
META,11:25,520.3415,0.03504372,0.6734725,3516
META,11:30,520.3668,0.03537547,0.6798319,3502
META,11:35,520.4192,0.03468865,0.6665623,3550
META,11:40,520.4203,0.035368,0.6796131,3357
META,11:45,520.3798,0.03476572,0.6680728,3551
META,11:50,520.3733,0.03499508,0.6725049,3574
META,11:55,520.4353,0.03468591,0.6665019,3555
META,12:00,520.4199,0.03476242,0.6679839,3382
META,12:05,520.3762,0.0346507,0.6658804,3489
META,12:10,520.4138,0.03481409,0.6689604,3468
META,12:15,520.3609,0.0346606,0.6660899,3575
META,12:20,520.4163,0.03470525,0.6668953,3518
META,12:25,520.4092,0.0350686,0.673874,3492
META,12:30,520.4155,0.03515372,0.6755189,3474
META,12:35,520.408,0.03504073,0.6733466,3500
META,12:40,520.4124,0.035121,0.6748551,3413
META,12:45,520.4043,0.03498606,0.6722963,3522
META,12:50,520.4203,0.03481375,0.668946,3490
META,12:55,520.3943,0.03522481,0.6769122,3507
META,13:00,520.4249,0.0351625,0.6756518,3486
META,13:05,520.4455,0.03543916,0.6809398,3378
META,13:10,520.3877,0.03501983,0.6729545,3554
META,13:15,520.4008,0.03523418,0.6770784,3457
META,13:20,520.3924,0.03466341,0.6661094,3628
META,13:25,520.4065,0.03511934,0.6748784,3547
META,13:30,520.3885,0.03484942,0.6696916,3497
META,13:35,520.3984,0.03510398,0.6745544,3394
META,13:40,520.408,0.03501469,0.6728128,3498
META,13:45,520.3629,0.03494424,0.6715336,3342
META,13:50,520.3836,0.03513733,0.6752068,3449
META,13:55,520.3765,0.03520516,0.6765484,3536
META,14:00,520.3808,0.03504365,0.6734248,3464
META,14:05,520.4285,0.03520717,0.676533,3391
META,14:10,520.4188,0.03542895,0.6807856,3543
META,14:15,520.4028,0.03520444,0.6764969,3566
META,14:20,520.3399,0.03489391,0.6706018,3400
META,14:25,520.4207,0.03502367,0.6729837,3517
META,14:30,520.4145,0.03465842,0.6659991,3407
META,14:35,520.3603,0.03511412,0.6747968,3444
META,14:40,520.4214,0.03511311,0.6747079,3381
META,14:45,520.3742,0.03515385,0.6755574,3468
META,14:50,520.3604,0.03509631,0.6744722,3531
META,14:55,520.4132,0.03471379,0.6670484,3433
META,15:00,520.4291,0.03519279,0.6762111,3389
META,15:05,520.4239,0.0351491,0.6754063,3534
META,15:10,520.4178,0.03465894,0.6659987,3454
META,15:15,520.3987,0.03502016,0.6729448,3465
META,15:20,520.4148,0.03468132,0.6664238,3435
META,15:25,520.3812,0.0347282,0.6673531,3605
META,15:30,520.4285,0.03483095,0.669305,3440
META,15:35,520.3914,0.03569075,0.6858533,3403
META,15:40,520.3925,0.03531114,0.6785743,3381
META,15:45,520.402,0.03483178,0.6693228,3364
META,15:50,520.3376,0.03495721,0.6718278,3418
META,15:55,520.3138,0.03504898,0.6736224,3471
META,16:00,520.4103,0.0347234,0.6672353,3515
META,16:05,520.4136,0.03520167,0.6764235,3468
META,16:10,520.4214,0.03522528,0.6768535,3532
META,16:15,520.3879,0.03505798,0.6737108,3527
META,16:20,520.415,0.03506874,0.6738709,3386
META,16:25,520.3784,0.03469616,0.6667832,3461
META,16:30,520.3749,0.03487584,0.6701955,3448
META,16:35,520.403,0.03496506,0.6718774,3431
META,16:40,520.3581,0.03481172,0.6690264,3486
META,16:45,520.3868,0.03536252,0.6795674,3394
META,16:50,520.3863,0.03553751,0.6829416,3457
META,16:55,520.3551,0.03519669,0.676433,3506
META,17:00,520.4008,0.03489632,0.6705663,3364
META,17:05,520.4031,0.0348774,0.6701767,3503
META,17:10,520.4143,0.03513641,0.6751492,3402
META,17:15,520.3913,0.0351449,0.6753694,3453
META,17:20,520.4422,0.03475705,0.6678503,3433
META,17:25,520.4081,0.03524575,0.6772756,3397
META,17:30,520.3939,0.03484859,0.6696634,3535
META,17:35,520.3798,0.03518574,0.6761626,3364
META,17:40,520.3616,0.03563152,0.6847506,3520
META,17:45,520.3923,0.03524396,0.6772715,3514
META,17:50,520.4057,0.03461834,0.6652238,3417
META,17:55,520.3993,0.03509589,0.6743824,3553
META,18:00,520.3726,0.03488931,0.6704634,3463
META,18:05,520.4214,0.03467821,0.6663613,3559
META,18:10,520.3934,0.03492952,0.6712178,3458
META,18:15,520.4237,0.03476004,0.6679258,3506
META,18:20,520.3626,0.03553768,0.682936,3517
META,18:25,520.391,0.03492363,0.6711197,3513
META,18:30,520.4037,0.03510996,0.6746561,3416
META,18:35,520.4507,0.03536713,0.6795416,3467
META,18:40,520.3882,0.03478989,0.668539,3555
META,18:45,520.4251,0.03515992,0.6756036,3550
META,18:50,520.41,0.03510025,0.6745056,3454
META,18:55,520.3893,0.03492863,0.671234,3424
META,19:00,520.3651,0.03489815,0.6706716,3497
META,19:05,520.3578,0.0351572,0.6756108,3492
META,19:10,520.3707,0.03432504,0.6596375,3511
META,19:15,520.4335,0.03538316,0.6798989,3382
META,19:20,520.345,0.03452309,0.6634666,3429
META,19:25,520.3919,0.0348994,0.6706443,3452
META,19:30,520.4086,0.03520613,0.6765189,3442
META,19:35,520.4122,0.03517385,0.6758857,3432
META,19:40,520.4023,0.03476632,0.6680904,3628
META,19:45,520.4142,0.03458085,0.6644945,3444
META,19:50,520.4017,0.03518943,0.6762189,3424
META,19:55,520.4245,0.03465287,0.6658635,3443
META,20:00,520.387,0.0350592,0.6737329,3547
META,20:05,520.4031,0.03507958,0.6740743,3447
META,20:10,520.4191,0.03504489,0.6734016,3496
META,20:15,520.4056,0.03488008,0.6702379,3550
META,20:20,520.4084,0.03473757,0.667491,3465
META,20:25,520.4045,0.03521527,0.6767034,3492
META,20:30,520.3735,0.03533806,0.6791016,3456
META,20:35,520.4174,0.0350682,0.6738672,3453
META,20:40,520.3483,0.03525793,0.6776022,3494
META,20:45,520.4118,0.03522924,0.6769672,3485
META,20:50,520.4385,0.03533656,0.6789784,3436
META,20:55,520.4037,0.03513331,0.6751283,3563
META,21:00,520.4165,0.03503049,0.6731286,3430
META,21:05,520.4137,0.03500804,0.672721,3480
META,21:10,520.4381,0.03441284,0.6612272,3535
META,21:15,520.3888,0.03494779,0.6716043,3439
META,21:20,520.3336,0.03464886,0.6658725,3390
META,21:25,520.3905,0.03507861,0.6740977,3440
META,21:30,520.417,0.03481228,0.6689392,3511
META,21:35,520.4005,0.03460215,0.6649153,3601
META,21:40,520.4008,0.03484345,0.6695749,3491
META,21:45,520.3905,0.0352013,0.6764364,3472
META,21:50,520.4323,0.03503119,0.6731187,3620
META,21:55,520.398,0.03497395,0.6720643,3360
META,22:00,520.3914,0.03539979,0.6802739,3409
META,22:05,520.4075,0.03506233,0.6737577,3492
META,22:10,520.3903,0.03501611,0.6728984,3398
META,22:15,520.404,0.03444402,0.6618846,3460
META,22:20,520.4182,0.03469008,0.666617,3488
META,22:25,520.3994,0.03521019,0.6765937,3429
META,22:30,520.3841,0.03546405,0.6814912,3551
META,22:35,520.3951,0.03493561,0.6713608,3473
META,22:40,520.4532,0.03497702,0.6720601,3446
META,22:45,520.395,0.03472287,0.6672388,3405
META,22:50,520.4351,0.03518838,0.676159,3438
META,22:55,520.3646,0.03511408,0.6748051,3381
META,23:00,520.3949,0.03501847,0.6729169,3503
META,23:05,520.3933,0.0347832,0.6683948,3454
META,23:10,520.3858,0.03479039,0.6685598,3486
META,23:15,520.3776,0.03520647,0.676595,3539
META,23:20,520.4082,0.03493936,0.6713855,3489
META,23:25,520.3863,0.03546955,0.6815871,3402
META,23:30,520.41,0.03475039,0.6677635,3460
META,23:35,520.4152,0.03460864,0.6650293,3617
META,23:40,520.3885,0.03444642,0.6619481,3497
META,23:45,520.3923,0.03499563,0.6725048,3501
META,23:50,520.3652,0.0349116,0.670912,3485
META,23:55,520.3601,0.03457578,0.6644683,3487
MSFT,00:00,410.2282,0.03467403,0.8452102,3444
MSFT,00:05,410.2336,0.0343574,0.8375312,3449
MSFT,00:10,410.2597,0.03507815,0.855028,3549
MSFT,00:15,410.2714,0.03520211,0.858032,3505
MSFT,00:20,410.2893,0.03536081,0.8618377,3483
MSFT,00:25,410.2388,0.03511517,0.8559875,3509
MSFT,00:30,410.2785,0.03531916,0.8608592,3367
MSFT,00:35,410.2622,0.03519439,0.8578554,3536
MSFT,00:40,410.2487,0.03465266,0.8446255,3537
MSFT,00:45,410.2593,0.03468525,0.8454357,3466
MSFT,00:50,410.2717,0.03447203,0.8402361,3418
MSFT,00:55,410.2477,0.03534628,0.861601,3386
MSFT,01:00,410.2658,0.03453903,0.8418523,3400
MSFT,01:05,410.2488,0.03486621,0.8498901,3502
MSFT,01:10,410.2626,0.03494849,0.8518479,3444
MSFT,01:15,410.239,0.03469461,0.8457304,3444
MSFT,01:20,410.2547,0.03503397,0.8539575,3476
MSFT,01:25,410.229,0.03475404,0.8471855,3474
MSFT,01:30,410.2298,0.03505056,0.8544272,3546
MSFT,01:35,410.2688,0.03518845,0.8576832,3492
MSFT,01:40,410.2596,0.0351591,0.8569728,3482
MSFT,01:45,410.2685,0.0349122,0.8509836,3418
MSFT,01:50,410.2835,0.03475904,0.8472118,3476
MSFT,01:55,410.2813,0.0349824,0.8526573,3457
MSFT,02:00,410.2344,0.03520829,0.8582408,3559
MSFT,02:05,410.2719,0.03490935,0.850853,3478
